"gid","x","y","text"
2963,-98.4812910003955,45.4637080000096,"POINT(-98.4812910003955 45.4637080000096)"
2964,-96.7881050000356,44.3062530000009,"POINT(-96.7881050000356 44.3062530000009)"
2965,-98.218152000336,44.3591450000054,"POINT(-98.218152000336 44.3591450000054)"
2966,-98.0262820002835,43.7138960000035,"POINT(-98.0262820002835 43.7138960000035)"
2967,-100.336378003716,44.3679660000879,"POINT(-100.336378003716 44.3679660000879)"
2968,-103.22829904158,44.0761880015278,"POINT(-103.22829904158 44.0761880015278)"
2969,-96.7317800000357,43.5362850000008,"POINT(-96.7317800000357 43.5362850000008)"
2970,-97.1204370000587,44.9034330000013,"POINT(-97.1204370000587 44.9034330000013)"
2971,-97.3924850001223,42.8816470000012,"POINT(-97.3924850001223 42.8816470000012)"
2972,-84.6020689770883,35.4481709992444,"POINT(-84.6020689770883 35.4481709992444)"
2973,-89.8411699999787,35.2229899999997,"POINT(-89.8411699999787 35.2229899999997)"
2974,-82.5062908883228,36.5780669965226,"POINT(-82.5062908883228 36.5780669965226)"
2975,-86.7926189974939,35.9981939999427,"POINT(-86.7926189974939 35.9981939999427)"
2976,-82.1974888613679,36.5691349955834,"POINT(-82.1974888613679 36.5691349955834)"
2977,-89.2609019999308,35.590557999999,"POINT(-89.2609019999308 35.590557999999)"
2978,-85.2672549872395,35.0454729995789,"POINT(-85.2672549872395 35.0454729995789)"
2979,-87.3582609987697,36.559382999977,"POINT(-87.3582609987697 36.559382999977)"
2980,-84.8710669817266,35.1714829993841,"POINT(-84.8710669817266 35.1714829993841)"
2981,-89.6823059999697,35.0543659999995,"POINT(-89.6823059999697 35.0543659999995)"
2982,-87.0444639981065,35.6150219999552,"POINT(-87.0444639981065 35.6150219999552)"
2983,-85.5042949903102,36.164201999747,"POINT(-85.5042949903102 36.164201999747)"
2984,-87.3745389987661,36.0714849999746,"POINT(-87.3745389987661 36.0714849999746)"
2985,-89.3827659999463,36.0394399999993,"POINT(-89.3827659999463 36.0394399999993)"
2986,-85.1088029851909,35.0139829995,"POINT(-85.1088029851909 35.0139829995)"
2987,-85.237481986853,34.9966739995611,"POINT(-85.237481986853 34.9966739995611)"
2988,-82.2390378634764,36.3365269954219,"POINT(-82.2390378634764 36.3365269954219)"
2989,-84.1735479676598,35.8775109989754,"POINT(-84.1735479676598 35.8775109989754)"
2990,-86.8574019976683,35.9290739999465,"POINT(-86.8574019976683 35.9290739999465)"
2991,-86.4513149963853,36.3813699999197,"POINT(-86.4513149963853 36.3813699999197)"
2992,-89.7939969999762,35.0890229999997,"POINT(-89.7939969999762 35.0890229999997)"
2993,-86.7042849972693,36.3269679999408,"POINT(-86.7042849972693 36.3269679999408)"
2994,-82.8224739089405,36.1682399969598,"POINT(-82.8224739089405 36.1682399969598)"
2995,-86.6061089969442,36.3000839999324,"POINT(-86.6061089969442 36.3000839999324)"
2996,-88.8208049998482,35.6331319999975,"POINT(-88.8208049998482 35.6331319999975)"
2997,-82.372759875603,36.3353989958655,"POINT(-82.372759875603 36.3353989958655)"
2998,-82.5421228908628,36.536850996577,"POINT(-82.5421228908628 36.536850996577)"
2999,-83.9421609610784,35.9728819987645,"POINT(-83.9421609610784 35.9728819987645)"
3000,-86.5626819967476,36.0133299999234,"POINT(-86.5626819967476 36.0133299999234)"
3001,-87.3345629986561,35.2434909999676,"POINT(-87.3345629986561 35.2434909999676)"
3002,-86.3262999958226,36.2079909999022,"POINT(-86.3262999958226 36.2079909999022)"
3003,-86.7931119974351,35.4490339999351,"POINT(-86.7931119974351 35.4490339999351)"
3004,-85.7793089924417,35.6867079997904,"POINT(-85.7793089924417 35.6867079997904)"
3005,-88.8516469998604,36.3418359999981,"POINT(-88.8516469998604 36.3418359999981)"
3006,-83.9758049617151,35.7498569987338,"POINT(-83.9758049617151 35.7498569987338)"
3007,-89.9710679999841,35.1173649999998,"POINT(-89.9710679999841 35.1173649999998)"
3008,-85.1910599863731,35.1891199995576,"POINT(-85.1910599863731 35.1891199995576)"
3009,-89.9021319999815,35.3365659999998,"POINT(-89.9021319999815 35.3365659999998)"
3010,-83.2961409361422,36.2106149979629,"POINT(-83.2961409361422 36.2106149979629)"
3011,-86.5135829965955,36.2026539999222,"POINT(-86.5135829965955 36.2026539999222)"
3012,-86.3947249960572,35.8576999999021,"POINT(-86.3947249960572 35.8576999999021)"
3013,-86.7621409974231,36.1548379999426,"POINT(-86.7621409974231 36.1548379999426)"
3014,-84.286311970727,35.9882299991022,"POINT(-84.286311970727 35.9882299991022)"
3015,-85.2970479876241,35.1103719995975,"POINT(-85.2970479876241 35.1103719995975)"
3016,-83.5699269474053,35.8775599982425,"POINT(-83.5699269474053 35.8775599982425)"
3017,-86.4523529962389,35.4889879999008,"POINT(-86.4523529962389 35.4889879999008)"
3018,-86.5211079965881,35.9795739999186,"POINT(-86.5211079965881 35.9795739999186)"
3019,-85.1769959862322,35.2585379995578,"POINT(-85.1769959862322 35.2585379995578)"
3020,-86.8787169977871,36.4995079999548,"POINT(-86.8787169977871 36.4995079999548)"
3021,-86.2132579951051,35.3685109998638,"POINT(-86.2132579951051 35.3685109998638)"
3022,-89.0508499999018,36.4243949999988,"POINT(-89.0508499999018 36.4243949999988)"
3023,-99.7454820050575,32.4464249997821,"POINT(-99.7454820050575 32.4464249997821)"
3024,-96.8351320000888,32.9577269999977,"POINT(-96.8351320000888 32.9577269999977)"
3025,-98.1178920005907,26.185112999955,"POINT(-98.1178920005907 26.185112999955)"
3026,-95.379834000003,29.9191359999996,"POINT(-95.379834000003 29.9191359999996)"
3027,-98.0704600006043,27.7506519999631,"POINT(-98.0704600006043 27.7506519999631)"
3028,-96.662922000064,33.0997479999984,"POINT(-96.662922000064 33.0997479999984)"
3029,-95.2715880000021,29.3936979999995,"POINT(-95.2715880000021 29.3936979999995)"
3030,-101.845163033866,35.1992519987801,"POINT(-101.845163033866 35.1992519987801)"
3031,-95.4281220000034,29.1664779999995,"POINT(-95.4281220000034 29.1664779999995)"
3032,-97.1228390001487,32.7050329999959,"POINT(-97.1228390001487 32.7050329999959)"
3033,-95.1820540000016,29.9933649999996,"POINT(-95.1820540000016 29.9933649999996)"
3034,-95.8491400000109,32.2027819999996,"POINT(-95.8491400000109 32.2027819999996)"
3035,-97.7472470004054,30.3004739999831,"POINT(-97.7472470004054 30.3004739999831)"
3036,-96.6151540000586,32.7173809999985,"POINT(-96.6151540000586 32.7173809999985)"
3037,-95.964459000014,28.9807659999991,"POINT(-95.964459000014 28.9807659999991)"
3038,-94.9657670000008,29.7437519999996,"POINT(-94.9657670000008 29.7437519999996)"
3039,-94.126653,30.0799119999996,"POINT(-94.126653 30.0799119999996)"
3040,-97.1396300001528,32.8467899999959,"POINT(-97.1396300001528 32.8467899999959)"
3041,-97.7507570003894,28.4054979999793,"POINT(-97.7507570003894 28.4054979999793)"
3042,-95.4633700000038,29.7040299999995,"POINT(-95.4633700000038 29.7040299999995)"
3043,-97.463382000263,31.0589039999905,"POINT(-97.463382000263 31.0589039999905)"
3044,-97.4566920002586,32.6846579999925,"POINT(-97.4566920002586 32.6846579999925)"
3045,-101.475231026781,32.2431979985472,"POINT(-101.475231026781 32.2431979985472)"
3046,-101.401565022765,35.6627889992782,"POINT(-101.401565022765 35.6627889992782)"
3047,-96.3970040000376,30.1619009999985,"POINT(-96.3970040000376 30.1619009999985)"
3048,-97.4844240002252,25.9303069999839,"POINT(-97.4844240002252 25.9303069999839)"
3049,-98.9823720021388,31.7079199999089,"POINT(-98.9823720021388 31.7079199999089)"
3050,-97.7346970003988,30.5109699999838,"POINT(-97.7346970003988 30.5109699999838)"
3051,-96.3667450000355,30.6655469999987,"POINT(-96.3667450000355 30.6655469999987)"
3052,-98.5682170012326,34.0826629999647,"POINT(-98.5682170012326 34.0826629999647)"
3053,-97.3272570002101,32.5359389999939,"POINT(-97.3272570002101 32.5359389999939)"
3054,-101.925849036528,34.9793259986224,"POINT(-101.925849036528 34.9793259986224)"
3055,-98.2674600008473,29.8814619999593,"POINT(-98.2674600008473 29.8814619999593)"
3056,-96.8932770000987,32.9900919999975,"POINT(-96.8932770000987 32.9900919999975)"
3057,-96.9473250001094,32.588453999997,"POINT(-96.9473250001094 32.588453999997)"
3058,-97.83031700046,30.506619999981,"POINT(-97.83031700046 30.506619999981)"
3059,-95.1221490000013,29.7866559999996,"POINT(-95.1221490000013 29.7866559999996)"
3060,-95.7583430000086,29.7415219999994,"POINT(-95.7583430000086 29.7415219999994)"
3061,-97.3925960002341,32.351546999993,"POINT(-97.3925960002341 32.351546999993)"
3062,-95.1729590000016,29.7846759999996,"POINT(-95.1729590000016 29.7846759999996)"
3063,-95.3945390000031,29.0260599999995,"POINT(-95.3945390000031 29.0260599999995)"
3064,-96.3144640000318,30.6014329999988,"POINT(-96.3144640000318 30.6014329999988)"
3065,-97.1492330001553,32.8850619999958,"POINT(-97.1492330001553 32.8850619999958)"
3066,-95.4588010000038,30.3161239999996,"POINT(-95.4588010000038 30.3161239999996)"
3067,-98.313804000896,29.5172799999546,"POINT(-98.313804000896 29.5172799999546)"
3068,-96.9865640001168,32.967340999997,"POINT(-96.9865640001168 32.967340999997)"
3069,-97.901749000513,31.1196999999802,"POINT(-97.901749000513 31.1196999999802)"
3070,-97.0721940001354,33.1439519999965,"POINT(-97.0721940001354 33.1439519999965)"
3071,-97.40192700022,27.7428569999879,"POINT(-97.40192700022 27.7428569999879)"
3072,-96.469407000044,32.0924799999987,"POINT(-96.469407000044 32.0924799999987)"
3073,-96.7871660000814,32.7995279999979,"POINT(-96.7871660000814 32.7995279999979)"
3074,-95.1181080000013,29.6920029999996,"POINT(-95.1181080000013 29.6920029999996)"
3075,-100.895839015745,29.370715998842,"POINT(-100.895839015745 29.370715998842)"
3076,-96.5573930000514,33.7497029999989,"POINT(-96.5573930000514 33.7497029999989)"
3077,-97.1291940001493,33.2162959999962,"POINT(-97.1291940001493 33.2162959999962)"
3078,-96.8588280000931,32.5992859999975,"POINT(-96.8588280000931 32.5992859999975)"
3079,-95.053856000001,29.4604669999996,"POINT(-95.053856000001 29.4604669999996)"
3080,-98.0490370005354,26.1703359999596,"POINT(-98.0490370005354 26.1703359999596)"
3081,-101.966931036339,35.8624779988303,"POINT(-101.966931036339 35.8624779988303)"
3082,-96.9113090001024,32.6463329999972,"POINT(-96.9113090001024 32.6463329999972)"
3083,-100.489331010517,28.710621999198,"POINT(-100.489331010517 28.710621999198)"
3084,-98.163751000635,26.304224999952,"POINT(-98.163751000635 26.304224999952)"
3085,-96.2734710000283,29.1966109999987,"POINT(-96.2734710000283 29.1966109999987)"
3086,-106.423242851908,31.7902079278933,"POINT(-106.423242851908 31.7902079278933)"
3087,-96.6240300000599,32.3322959999983,"POINT(-96.6240300000599 32.3322959999983)"
3088,-97.0917820001407,32.8482529999962,"POINT(-97.0917820001407 32.8482529999962)"
3089,-96.877530000096,32.9289249999975,"POINT(-96.877530000096 32.9289249999975)"
3090,-97.0788180001372,33.0317409999964,"POINT(-97.0788180001372 33.0317409999964)"
3091,-97.2682920001903,32.6633829999946,"POINT(-97.2682920001903 32.6633829999946)"
3092,-97.7802600004289,31.1300719999838,"POINT(-97.7802600004289 31.1300719999838)"
3093,-97.3337900002119,32.738880999994,"POINT(-97.3337900002119 32.738880999994)"
3094,-95.3569410000028,28.9595269999995,"POINT(-95.3569410000028 28.9595269999995)"
3095,-95.1979330000017,29.5125319999996,"POINT(-95.1979330000017 29.5125319999996)"
3096,-96.813120000085,33.1412629999979,"POINT(-96.813120000085 33.1412629999979)"
3097,-97.1403230001509,33.6303599999964,"POINT(-97.1403230001509 33.6303599999964)"
3098,-95.2372110000019,29.7389279999996,"POINT(-95.2372110000019 29.7389279999996)"
3099,-94.8259450000004,29.2811369999996,"POINT(-94.8259450000004 29.2811369999996)"
3100,-96.6351970000608,32.9073249999985,"POINT(-96.6351970000608 32.9073249999985)"
3101,-97.7352570004012,31.4367549999855,"POINT(-97.7352570004012 31.4367549999855)"
3102,-97.6813330003684,30.6511869999854,"POINT(-97.6813330003684 30.6511869999854)"
3103,-97.0168640001236,32.7152659999967,"POINT(-97.0168640001236 32.7152659999967)"
3104,-97.0857840001391,32.9350249999963,"POINT(-97.0857840001391 32.9350249999963)"
3105,-96.1097030000201,33.1260039999995,"POINT(-96.1097030000201 33.1260039999995)"
3106,-93.915829,29.9471129999996,"POINT(-93.915829 29.9471129999996)"
3107,-97.271634000191,32.8161289999947,"POINT(-97.271634000191 32.8161289999947)"
3108,-97.6555240003551,31.0684589999868,"POINT(-97.6555240003551 31.0684589999868)"
3109,-97.6962750003192,26.1922029999773,"POINT(-97.6962750003192 26.1922029999773)"
3110,-94.8027320000004,32.1539379999998,"POINT(-94.8027320000004 32.1539379999998)"
3111,-102.398617053755,34.821960997826,"POINT(-102.398617053755 34.821960997826)"
3112,-97.1950230001694,31.4537889999944,"POINT(-97.1950230001694 31.4537889999944)"
3113,-97.0558740001317,33.0879399999966,"POINT(-97.0558740001317 33.0879399999966)"
3114,-95.383173000003,29.7628949999995,"POINT(-95.383173000003 29.7628949999995)"
3115,-95.2648730000021,29.9949199999996,"POINT(-95.2648730000021 29.9949199999996)"
3116,-95.548373000005,30.7112539999996,"POINT(-95.548373000005 30.7112539999996)"
3117,-97.1801720001638,32.8356289999955,"POINT(-97.1801720001638 32.8356289999955)"
3118,-96.9662550001128,32.847127999997,"POINT(-96.9662550001128 32.847127999997)"
3119,-95.240332000002,29.7655269999996,"POINT(-95.240332000002 29.7655269999996)"
3120,-95.2686290000022,31.9635249999997,"POINT(-95.2686290000022 31.9635249999997)"
3121,-97.7623810004155,30.4532879999829,"POINT(-97.7623810004155 30.4532879999829)"
3122,-95.8224360000101,29.7925819999993,"POINT(-95.8224360000101 29.7925819999993)"
3123,-97.2359950001797,32.9275329999951,"POINT(-97.2359950001797 32.9275329999951)"
3124,-99.1404980025587,30.046486999862,"POINT(-99.1404980025587 30.046486999862)"
3125,-94.8685020000006,32.3855339999998,"POINT(-94.8685020000006 32.3855339999998)"
3126,-97.7265860003957,31.1055909999851,"POINT(-97.7265860003957 31.1055909999851)"
3127,-97.8655070004448,27.5150239999729,"POINT(-97.8655070004448 27.5150239999729)"
3128,-98.3588920008273,26.2759729999353,"POINT(-98.3588920008273 26.2759729999353)"
3129,-95.4383390000035,29.0368369999995,"POINT(-95.4383390000035 29.0368369999995)"
3130,-94.9739220000008,29.3666839999996,"POINT(-94.9739220000008 29.3666839999996)"
3131,-96.7749900000797,32.6022359999979,"POINT(-96.7749900000797 32.6022359999979)"
3132,-95.040824000001,29.6647679999996,"POINT(-95.040824000001 29.6647679999996)"
3133,-99.4905930035452,27.5244449997227,"POINT(-99.4905930035452 27.5244449997227)"
3134,-95.0897840000012,29.4997969999996,"POINT(-95.0897840000012 29.4997969999996)"
3135,-102.372275054815,33.584700997312,"POINT(-102.372275054815 33.584700997312)"
3136,-97.0062320001208,33.0383159999969,"POINT(-97.0062320001208 33.0383159999969)"
3137,-97.6760400003617,29.8818699999842,"POINT(-97.6760400003617 29.8818699999842)"
3138,-94.7539090000003,32.5091469999998,"POINT(-94.7539090000003 32.5091469999998)"
3139,-101.877793036761,33.5647349982738,"POINT(-101.877793036761 33.5647349982738)"
3140,-94.7303740000003,31.3368739999997,"POINT(-94.7303740000003 31.3368739999997)"
3141,-98.2363850006977,26.216262999946,"POINT(-98.2363850006977 26.216262999946)"
3142,-96.6397510000611,33.1972099999985,"POINT(-96.6397510000611 33.1972099999985)"
3143,-97.1266990001499,32.5770869999958,"POINT(-97.1266990001499 32.5770869999958)"
3144,-94.3637270000001,32.5428969999998,"POINT(-94.3637270000001 32.5428969999998)"
3145,-97.9186750004432,26.1493149999671,"POINT(-97.9186750004432 26.1493149999671)"
3146,-96.609862000058,32.7828779999985,"POINT(-96.609862000058 32.7828779999985)"
3147,-102.099239045338,32.0050719972996,"POINT(-102.099239045338 32.0050719972996)"
3148,-98.1018590006767,32.8085939999784,"POINT(-98.1018590006767 32.8085939999784)"
3149,-98.3212770007829,26.2114019999385,"POINT(-98.3212770007829 26.2114019999385)"
3150,-95.6617210000066,29.6936669999994,"POINT(-95.6617210000066 29.6936669999994)"
3151,-95.5394230000048,29.5827989999995,"POINT(-95.5394230000048 29.5827989999995)"
3152,-94.9700840000008,33.1578909999998,"POINT(-94.9700840000008 33.1578909999998)"
3153,-94.6508620000002,31.6088549999997,"POINT(-94.6508620000002 31.6088549999997)"
3154,-93.996715,29.9731129999996,"POINT(-93.996715 29.9731129999996)"
3155,-98.1235590006926,29.7017239999668,"POINT(-98.1235590006926 29.7017239999668)"
3156,-95.6775610000069,29.5946569999994,"POINT(-95.6775610000069 29.5946569999994)"
3157,-97.2181840001746,32.8556659999952,"POINT(-97.2181840001746 32.8556659999952)"
3158,-102.365490056211,31.863293996503,"POINT(-102.365490056211 31.863293996503)"
3159,-93.759133,30.1092169999996,"POINT(-93.759133 30.1092169999996)"
3160,-95.6384730000064,31.7579249999996,"POINT(-95.6384730000064 31.7579249999996)"
3161,-100.964744015503,35.5430049995195,"POINT(-100.964744015503 35.5430049995195)"
3162,-95.5476920000049,33.6625079999998,"POINT(-95.5476920000049 33.6625079999998)"
3163,-95.1738450000016,29.6761959999996,"POINT(-95.1738450000016 29.6761959999996)"
3164,-95.2959590000023,29.5543489999995,"POINT(-95.2959590000023 29.5543489999995)"
3165,-95.731591000008,29.6260599999994,"POINT(-95.731591000008 29.6260599999994)"
3166,-97.6239890003367,30.4461219999865,"POINT(-97.6239890003367 30.4461219999865)"
3167,-98.1851740006497,26.2063339999501,"POINT(-98.1851740006497 26.2063339999501)"
3168,-101.718806031615,34.1912039986704,"POINT(-101.718806031615 34.1912039986704)"
3169,-96.745935000075,33.0503739999981,"POINT(-96.745935000075 33.0503739999981)"
3170,-93.939902,29.8848639999996,"POINT(-93.939902 29.8848639999996)"
3171,-97.3204660001938,27.8831169999897,"POINT(-97.3204660001938 27.8831169999897)"
3172,-96.6297410000578,28.6156349999973,"POINT(-96.6297410000578 28.6156349999973)"
3173,-93.960382,29.9808629999996,"POINT(-93.960382 29.9808629999996)"
3174,-96.7157070000709,32.9656279999982,"POINT(-96.7157070000709 32.9656279999982)"
3175,-95.7630000000086,29.5809209999994,"POINT(-95.7630000000086 29.5809209999994)"
3176,-98.818364001507,26.3806669998751,"POINT(-98.818364001507 26.3806669998751)"
3177,-97.6693860003358,27.7926149999809,"POINT(-97.6693860003358 27.7926149999809)"
3178,-96.4597150000428,32.9200139999989,"POINT(-96.4597150000428 32.9200139999989)"
3179,-95.8048990000096,29.5523879999994,"POINT(-95.8048990000096 29.5523879999994)"
3180,-97.672561000363,30.5148649999854,"POINT(-97.672561000363 30.5148649999854)"
3181,-96.5474150000511,32.9070199999987,"POINT(-96.5474150000511 32.9070199999987)"
3182,-97.3666210002232,32.8617889999938,"POINT(-97.3666210002232 32.8617889999938)"
3183,-100.452502010506,31.4531129994358,"POINT(-100.452502010506 31.4531129994358)"
3184,-98.5126820011646,29.4515319999385,"POINT(-98.5126820011646 29.4515319999385)"
3185,-97.6358780002899,26.1366029999794,"POINT(-97.6358780002899 26.1366029999794)"
3186,-106.265703779856,31.5828729328056,"POINT(-106.265703779856 31.5828729328056)"
3187,-98.1527080006205,26.1924509999525,"POINT(-98.1527080006205 26.1924509999525)"
3188,-97.9388290005344,29.8793869999757,"POINT(-97.9388290005344 29.8793869999757)"
3189,-98.2643390008387,29.5667279999581,"POINT(-98.2643390008387 29.5667279999581)"
3190,-96.5500330000516,32.6519199999986,"POINT(-96.5500330000516 32.6519199999986)"
3191,-97.965332000552,29.5743289999738,"POINT(-97.965332000552 29.5743289999738)"
3192,-96.6099910000572,33.6410769999987,"POINT(-96.6099910000572 33.6410769999987)"
3193,-100.914319016107,32.7155369992283,"POINT(-100.914319016107 32.7155369992283)"
3194,-106.274756783456,31.6413399329737,"POINT(-106.274756783456 31.6413399329737)"
3195,-95.2297870000019,29.6609799999996,"POINT(-95.2297870000019 29.6609799999996)"
3196,-97.1452300001541,32.9466779999959,"POINT(-97.1452300001541 32.9466779999959)"
3197,-95.3869910000031,30.0541269999996,"POINT(-95.3869910000031 30.0541269999996)"
3198,-95.5633590000051,29.6241859999995,"POINT(-95.5633590000051 29.6241859999995)"
3199,-98.2136300007951,32.220167999972,"POINT(-98.2136300007951 32.220167999972)"
3200,-95.6140890000058,29.5995799999995,"POINT(-95.6140890000058 29.5995799999995)"
3201,-95.6019650000057,33.1340639999998,"POINT(-95.6019650000057 33.1340639999998)"
3202,-100.407125009971,32.4681469995342,"POINT(-100.407125009971 32.4681469995342)"
3203,-97.4165460002431,30.5723709999907,"POINT(-97.4165460002431 30.5723709999907)"
3204,-97.3622020002235,31.0936779999921,"POINT(-97.3622020002235 31.0936779999921)"
3205,-96.2824440000296,32.7375249999992,"POINT(-96.2824440000296 32.7375249999992)"
3206,-94.067394,33.4371699999999,"POINT(-94.067394 33.4371699999999)"
3207,-94.9338510000007,29.3999829999996,"POINT(-94.9338510000007 29.3999829999996)"
3208,-96.884659000097,33.0908739999976,"POINT(-96.884659000097 33.0908739999976)"
3209,-95.5037950000043,30.1774299999995,"POINT(-95.5037950000043 30.1774299999995)"
3210,-95.2999270000024,32.3342489999997,"POINT(-95.2999270000024 32.3342489999997)"
3211,-98.3032280008839,29.5521479999555,"POINT(-98.3032280008839 29.5521479999555)"
3212,-96.791991000082,32.8495439999979,"POINT(-96.791991000082 32.8495439999979)"
3213,-99.7896440052136,29.2143129996582,"POINT(-99.7896440052136 29.2143129996582)"
3214,-99.2904730029526,34.1511159999064,"POINT(-99.2904730029526 34.1511159999064)"
3215,-96.9934620001146,28.8168659999948,"POINT(-96.9934620001146 28.8168659999948)"
3216,-93.996292,30.1314919999996,"POINT(-93.996292 30.1314919999996)"
3217,-97.1559300001585,31.5515159999948,"POINT(-97.1559300001585 31.5515159999948)"
3218,-97.2491220001839,32.871415999995,"POINT(-97.2491220001839 32.871415999995)"
3219,-96.8472910000913,32.3998609999975,"POINT(-96.8472910000913 32.3998609999975)"
3220,-97.7849970004286,32.759237999987,"POINT(-97.7849970004286 32.759237999987)"
3221,-97.678469000366,30.4439969999851,"POINT(-97.678469000366 30.4439969999851)"
3222,-97.9873740004899,26.1591299999633,"POINT(-97.9873740004899 26.1591299999633)"
3223,-102.48274406166,31.8419779961119,"POINT(-102.48274406166 31.8419779961119)"
3224,-95.4329920000035,29.7159289999995,"POINT(-95.4329920000035 29.7159289999995)"
3225,-97.46044200026,32.7592799999925,"POINT(-97.46044200026 32.7592799999925)"
3226,-98.5148810011561,33.8970469999662,"POINT(-98.5148810011561 33.8970469999662)"
3227,-96.5289100000492,33.0187269999988,"POINT(-96.5289100000492 33.0187269999988)"
3228,-111.791969684514,40.3842001009864,"POINT(-111.791969684514 40.3842001009864)"
3229,-111.871559471113,40.8796451626963,"POINT(-111.871559471113 40.8796451626963)"
3230,-112.015017267996,41.510192247903,"POINT(-112.015017267996 41.510192247903)"
3231,-111.825206498786,40.7065041395509,"POINT(-111.825206498786 40.7065041395509)"
3232,-113.074416965596,37.6826055636605,"POINT(-113.074416965596 37.6826055636605)"
3233,-111.880092451939,40.9268241687094,"POINT(-111.880092451939 40.9268241687094)"
3234,-112.024188674405,41.1065112036494,"POINT(-112.024188674405 41.1065112036494)"
3235,-112.053241722401,41.1393892107097,"POINT(-112.053241722401 41.1393892107097)"
3236,-111.820367562973,40.617147129211,"POINT(-111.820367562973 40.617147129211)"
3237,-111.848572614973,40.645647134547,"POINT(-111.848572614973 40.645647134547)"
3238,-111.872946797211,40.5148431213263,"POINT(-111.872946797211 40.5148431213263)"
3239,-111.820466502498,40.687497137068,"POINT(-111.820466502498 40.687497137068)"
3240,-111.899163449125,40.9865941771459,"POINT(-111.899163449125 40.9865941771459)"
3241,-111.819432526671,40.6562801335147,"POINT(-111.819432526671 40.6562801335147)"
3242,-111.93624150558,41.0331411860132,"POINT(-111.93624150558 41.0331411860132)"
3243,-112.006770052494,40.6531791480935,"POINT(-112.006770052494 40.6531791480935)"
3244,-111.955334515498,41.0779191930086,"POINT(-111.955334515498 41.0779191930086)"
3245,-111.858633856213,40.4016621071441,"POINT(-111.858633856213 40.4016621071441)"
3246,-111.830851614529,41.7378782472367,"POINT(-111.830851614529 41.7378782472367)"
3247,-112.085881237488,40.7015791609329,"POINT(-112.085881237488 40.7015791609329)"
3248,-111.888220752131,40.6139901339597,"POINT(-111.888220752131 40.6139901339597)"
3249,-111.86400162151,40.686214140348,"POINT(-111.86400162151 40.686214140348)"
3250,-111.893235731883,40.652397138791,"POINT(-111.893235731883 40.652397138791)"
3251,-111.958941311117,41.3100422191346,"POINT(-111.958941311117 41.3100422191346)"
3252,-111.96119939293,41.2277442103542,"POINT(-111.96119939293 41.2277442103542)"
3253,-112.015682100006,40.6300461460036,"POINT(-112.015682100006 40.6300461460036)"
3254,-111.696492494133,40.2987530860073,"POINT(-111.696492494133 40.2987530860073)"
3255,-111.733153808063,40.0388350584511,"POINT(-111.733153808063 40.0388350584511)"
3256,-111.731516530421,40.3702510958395,"POINT(-111.731516530421 40.3702510958395)"
3257,-111.660810441714,40.2444210782422,"POINT(-111.660810441714 40.2444210782422)"
3258,-111.955278026345,40.5205851279461,"POINT(-111.955278026345 40.5205851279461)"
3259,-112.048680680009,41.1706142138274,"POINT(-112.048680680009 41.1706142138274)"
3260,-113.578170148347,37.0952782625209,"POINT(-113.578170148347 37.0952782625209)"
3261,-111.892628639001,40.7547001504797,"POINT(-111.892628639001 40.7547001504797)"
3262,-111.859616709451,40.5724151270255,"POINT(-111.859616709451 40.5724151270255)"
3263,-111.960896005024,40.5615981333223,"POINT(-111.960896005024 40.5615981333223)"
3264,-111.957421431867,41.1747772040631,"POINT(-111.957421431867 41.1747772040631)"
3265,-111.889074670974,40.7078951448386,"POINT(-111.889074670974 40.7078951448386)"
3266,-111.639960496516,40.1045460620376,"POINT(-111.639960496516 40.1045460620376)"
3267,-111.604247354859,40.1627680668156,"POINT(-111.604247354859 40.1627680668156)"
3268,-111.949460887047,40.6549301435855,"POINT(-111.949460887047 40.6549301435855)"
3269,-112.297783062637,40.5364111577951,"POINT(-112.297783062637 40.5364111577951)"
3270,-111.976224007935,40.6063851399252,"POINT(-111.976224007935 40.6063851399252)"
3271,-111.993873981817,40.6891811513716,"POINT(-111.993873981817 40.6891811513716)"
3272,-77.0712797906908,38.8162419694492,"POINT(-77.0712797906908 38.8162419694492)"
3273,-77.2112749392999,38.8341339718186,"POINT(-77.2112749392999 38.8341339718186)"
3274,-77.108257843151,38.8803439718967,"POINT(-77.108257843151 38.8803439718967)"
3275,-77.1290908584756,38.8494739712266,"POINT(-77.1290908584756 38.8494739712266)"
3276,-80.4176935831517,37.2298739877333,"POINT(-80.4176935831517 37.2298739877333)"
3277,-77.5687660650716,37.519946943203,"POINT(-77.5687660650716 37.519946943203)"
3278,-82.1761928596678,36.6111159955679,"POINT(-82.1761928596678 36.6111159955679)"
3279,-77.5235752242798,38.7850899743596,"POINT(-77.5235752242798 38.7850899743596)"
3280,-77.2707479882107,38.7814799710937,"POINT(-77.2707479882107 38.7814799710937)"
3281,-80.0062514685134,37.2331699840939,"POINT(-80.0062514685134 37.2331699840939)"
3282,-77.4426191617205,38.8424699748303,"POINT(-77.4426191617205 38.8424699748303)"
3283,-77.4026201309158,38.8749719752049,"POINT(-77.4026201309158 38.8749719752049)"
3284,-78.486472840071,38.0345059731775,"POINT(-78.486472840071 38.0345059731775)"
3285,-76.2874012023097,36.7673978502573,"POINT(-76.2874012023097 36.7673978502573)"
3286,-77.4357649060618,37.3534489343416,"POINT(-77.4357649060618 37.3534489343416)"
3287,-80.4076995780862,37.141163987242,"POINT(-80.4076995780862 37.141163987242)"
